business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level,permanently_closed
OPERATIONAL,"{'location': {'lat': 36.7394912, 'lng': -119.7881106}, 'viewport': {'northeast': {'lat': 36.74080032989271, 'lng': -119.7867174201073}, 'southwest': {'lat': 36.73810067010727, 'lng': -119.7894170798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Veterans Memorial Museum Inc,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110852665280236119082"">Daniel Draper</a>'], 'photo_reference': 'AeJbb3fa9MGWHNTtP5zJ_s2RRYWO4BQQuJakl1xAmCNqo22OaqJ-piSD1CmhSJIg1MmD5zTkneSp7-BIm0rBzb9BgxNKVOGRhkvlEK8qDqaswJUVrGzqPz77_mq-POBGgKnGAG2UikIjP_iD1okPU8jMqgTXNNRROFRGSbKHa_Qly5OIDk3t', 'width': 1117}]",ChIJEZzgMh5elIARyMQncVTawag,"{'compound_code': 'P6Q6+VM Fresno, California, USA', 'global_code': '8582P6Q6+VM'}",4.7,ChIJEZzgMh5elIARyMQncVTawag,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",124.0,"2425 Fresno St, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.791363, 'lng': -119.7299482}, 'viewport': {'northeast': {'lat': 36.79270092989272, 'lng': -119.7285816201073}, 'southwest': {'lat': 36.79000127010728, 'lng': -119.7312812798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Blackbeard's Family Entertainment,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100227951991237865542"">Ruby Balderama</a>'], 'photo_reference': 'AeJbb3fBJq26JY7Y4uMJBhAcdt08EDwnXdKQ8l7pqZKI7nOtT3FoskFt7NcI2oegvmfxhI1lgUChWCn7sjTlthsDaJUBs-NBokGGM72x4YAS-UhZdvLe_J6FBYpLFWlFsTzn7p3OFwBMLS4hWfJ-y254n6mD1LAVNVjdYDHCp9oT2jHCrQgL', 'width': 4160}]",ChIJWc-FWklclIARJGx8zHkZ_BQ,"{'compound_code': 'Q7RC+G3 Fresno, California, USA', 'global_code': '8582Q7RC+G3'}",4.3,ChIJWc-FWklclIARJGx8zHkZ_BQ,GOOGLE,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",1940.0,"4055 N Chestnut Diagonal, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.7818523, 'lng': -119.8040987}, 'viewport': {'northeast': {'lat': 36.78320202989272, 'lng': -119.8027713701073}, 'southwest': {'lat': 36.78050237010728, 'lng': -119.8054710298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Christmas Tree Lane,{'open_now': False},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108074116281121957350"">Chris Marshall</a>'], 'photo_reference': 'AeJbb3dK4KWOkyLCQSliQV7uWqgkV-2F2lyPXB0fWPtj1DYkqB0l3gA_hBML5RfolqW_Fmslc5GGUHRH0_GUOF6mrvmZenmQJ7QxA9nacY4g5lO7SQFs2RVndPQEMfO1peai0WQD_AYpjkGlAsRVQe6R0_5tSjSARg1CT2m2S-C5Ib31Ev4x', 'width': 4032}]",ChIJGxWH9J9glIARuCqivQaBPts,"{'compound_code': 'Q5JW+P9 Fresno, California, USA', 'global_code': '8582Q5JW+P9'}",4.5,ChIJGxWH9J9glIARuCqivQaBPts,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",777.0,"3204 N Van Ness Blvd, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.8172875, 'lng': -119.8296296}, 'viewport': {'northeast': {'lat': 36.81867362989271, 'lng': -119.8288841701073}, 'southwest': {'lat': 36.81597397010727, 'lng': -119.8315838298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Oso de Oro Park,{'open_now': False},"[{'height': 749, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116373884527966242301"">Gregory L. Klem</a>'], 'photo_reference': 'AeJbb3c1bM_uI2RR33guFWSnslyKQyeKK8LGtnxvhgy3DG-ZzoiKOMenVBRfJXxdA2nivyKyDfXOtCiBwIB4IquulBqYX2OIOLxNIcAGJzObPRV-eJjuHFfP6Dhvo4hZ_XgDdw-_wxheHFDq-iP2J77DxActTqEKO4Xi9-JogknY2yyvHDPH', 'width': 1000}]",ChIJR9Ef4dNnlIARA79iiPTt7X0,"{'compound_code': 'R58C+W4 Fresno, California, USA', 'global_code': '8582R58C+W4'}",4.7,ChIJR9Ef4dNnlIARA79iiPTt7X0,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1278.0,"5550 N Forkner Ave, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.8015684, 'lng': -119.8946337}, 'viewport': {'northeast': {'lat': 36.80252502989272, 'lng': -119.8932752701073}, 'southwest': {'lat': 36.79982537010728, 'lng': -119.8959749298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Inspiration Park,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113290824781967155512"">Felipe</a>'], 'photo_reference': 'AeJbb3eckJY3qXbOJEw2gcRgR5NgF97XuIZ9UhGCmPY65IHGYOPPPJ-KspUsaWlpbqg2T-y1XfXmSJUi6ZC2nYHm-rB5v6XnuxImfoFZcAnYEAy2imi-a-faS7pbsrL1-Ao11FI2UHxUxJjyrSMJ3qV39zRspXykEA_01ZyisvwBOcBCf3wI', 'width': 3024}]",ChIJQRkTP_dllIARDf3o_1YA3kw,"{'compound_code': 'R424+J4 Fresno, California, USA', 'global_code': '8582R424+J4'}",4.5,ChIJQRkTP_dllIARDf3o_1YA3kw,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",952.0,"5770 W Gettysburg Ave, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.7278092, 'lng': -119.9127611}, 'viewport': {'northeast': {'lat': 36.72916097989272, 'lng': -119.9114296201073}, 'southwest': {'lat': 36.72646132010728, 'lng': -119.9141292798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Kearney Park,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112203736377885503550"">Kim R</a>'], 'photo_reference': 'AeJbb3fQk9_PcmOuEJzF6Tqg7xJdlLlMv0UGTrGYPc2O9Qqat3Yu6RuEM8A_asSy-jtHn1K8ZE25HNHax0KfTX1wgOCo0pP59Go2lJ3TRqtMeSePR2LGy4DiHo5V5R9Xq_bDs2yO2K65ZYOAGa3TOrFC-0CzhutU4w2YCPS2Ghibz2LMAqVA', 'width': 4032}]",ChIJNaP4K3pklIARBLZB8WUVUJI,"{'compound_code': 'P3HP+4V Fresno, California, USA', 'global_code': '8582P3HP+4V'}",4.5,ChIJNaP4K3pklIARBLZB8WUVUJI,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",842.0,"6725 W Kearney Blvd, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.7191758, 'lng': -119.778844}, 'viewport': {'northeast': {'lat': 36.72052897989272, 'lng': -119.7776097201073}, 'southwest': {'lat': 36.71782932010727, 'lng': -119.7803093798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Van Ness Arch (Fresno entrance gate),{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111740391566955484609"">te rp</a>'], 'photo_reference': 'AeJbb3fpwl603kcRsfymj6hnYOayydhbLuxbTELC39j_1igIrjScJI604p4EhNxCiN_WuKk2De58WdNvXk3Dn1bXynf2FXQlTHdurp0Su9lom3_RGyOGivwXXKQKwA6j_mw-qyvOJt_LNTGa56AVilg9LGqNrU52Cqq6x3eKs1gt88TkmLJ6', 'width': 4608}]",ChIJKwPKNC1elIARQVM-IlZr81k,"{'compound_code': 'P69C+MF Fresno, California, USA', 'global_code': '8582P69C+MF'}",4.4,ChIJKwPKNC1elIARQVM-IlZr81k,GOOGLE,"['point_of_interest', 'establishment']",19.0,"2235 S Van Ness Ave, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.8707917, 'lng': -119.7844823}, 'viewport': {'northeast': {'lat': 36.87199712989272, 'lng': -119.7828850701073}, 'southwest': {'lat': 36.86929747010728, 'lng': -119.7855847298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Woodward Park (Fresno),{'open_now': False},"[{'height': 2624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112125839126892829805"">A Google User</a>'], 'photo_reference': 'AeJbb3d37BM9UdYF1HofQoYAwK7aqsMQVG54S2N0W1wVkDJJ_v0bnhJGchK9kgs5N_KtOuWcDkcda_BZLhumkIHtoWR43l4AOo2eGtL_JARFyyNDO0KgH4WuvN3nHXhgploChj1hod7f5uYZ8S5W0oBgqy92rhSm439xdQ-gDSUnMfsarj1c', 'width': 3936}]",ChIJC9LHQoFClIARvZg3rQXgiOw,"{'compound_code': 'V6C8+86 Fresno, California, USA', 'global_code': '8582V6C8+86'}",4.6,ChIJC9LHQoFClIARvZg3rQXgiOw,GOOGLE,"['park', 'point_of_interest', 'establishment']",950.0,Fresno,,
OPERATIONAL,"{'location': {'lat': 36.791409, 'lng': -119.751057}, 'viewport': {'northeast': {'lat': 36.79265032989272, 'lng': -119.7500059201073}, 'southwest': {'lat': 36.78995067010727, 'lng': -119.7527055798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Granite Park,{'open_now': True},"[{'height': 2269, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118145609239192671230"">A Google User</a>'], 'photo_reference': 'AeJbb3eMR2XXxZX_kbg_dhOodH-VMSpawLi36h_Z2fN6q505Vo-D1873-_znHZvNhfOZ4A2Kui7DpEYPOjlfZ973ua5mkNKP0uqcJappq4Y99Wy3OvB4q_HcX0uN59VQeB2_fGzhvJ60X-Cy9WFuTHOBRUJEGaAkug81g5bQ6XZDf8hZJBlZ', 'width': 4032}]",ChIJHaNjWrddlIARuR4HbU_JCLQ,"{'compound_code': 'Q6RX+HH Fresno, California, USA', 'global_code': '8582Q6RX+HH'}",4.2,ChIJHaNjWrddlIARuR4HbU_JCLQ,GOOGLE,"['park', 'tourist_attraction', 'restaurant', 'food', 'point_of_interest', 'establishment']",418.0,"4000 N Cedar Ave, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.7579827, 'lng': -119.8014524}, 'viewport': {'northeast': {'lat': 36.75924422989272, 'lng': -119.7998932701073}, 'southwest': {'lat': 36.75654457010727, 'lng': -119.8025929298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tower Theatre for the Performing Arts,{'open_now': False},"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117164862421120089514"">The Tower Theatre</a>'], 'photo_reference': 'AeJbb3eo4ud3ZIzZxyVhOq-r7es6F6b33ULx2V6DYPoIM3XO3DdIPDsN9V1KCV5MtT67iHWwO-PcU1Kl1f07orvWX0SqcmUk5Ui4GIwVLu-pa04ZkxxYV-W2hlvPq4Hmc5dYuk77PkMDoc5ynJ2PB5M4-7cIcNiRO8_EnvIMocJ4C20jdhb9', 'width': 1607}]",ChIJdTZMD05nlIAR9TtEGxzSbVs,"{'compound_code': 'Q55X+5C Fresno, California, USA', 'global_code': '8582Q55X+5C'}",4.6,ChIJdTZMD05nlIAR9TtEGxzSbVs,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",569.0,"815 E Olive Ave, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.8271631, 'lng': -119.7884434}, 'viewport': {'northeast': {'lat': 36.82858092989272, 'lng': -119.7871402201073}, 'southwest': {'lat': 36.82588127010727, 'lng': -119.7898398798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Method of Escape,{'open_now': False},"[{'height': 1151, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102124641245053434064"">Breakout Fresno</a>'], 'photo_reference': 'AeJbb3f68VdDwvG3fA6WvbTFRztEXZr1NzzRjHoGWnk4KNrNXt6kvFOcq3FQi7AS23KhfeDYDVQJXDXicARN4t7j-x5vjGcQQB4pkbnUda0E_I353Tza7KtZlxZL9sjndcgZkbz0EYWc8bwHWtBSURgAth_65JZgm3z6KMOTP5X3WKc_VMOK', 'width': 2048}]",ChIJHxsi01ddlIAReTosZFFpiyg,"{'compound_code': 'R6G6+VJ Fresno, California, USA', 'global_code': '8582R6G6+VJ'}",4.9,ChIJHxsi01ddlIAReTosZFFpiyg,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",331.0,"90 E Escalon Ave #108, Fresno",,
CLOSED_TEMPORARILY,"{'location': {'lat': 36.7544945, 'lng': -119.8193563}, 'viewport': {'northeast': {'lat': 36.75579542989273, 'lng': -119.8180186701073}, 'southwest': {'lat': 36.75309577010728, 'lng': -119.8207183298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Japanese American Memorial,,,ChIJsyDmSL9nlIARldQ4BmnhXlw,"{'compound_code': 'Q53J+Q7 Fresno, California, USA', 'global_code': '8582Q53J+Q7'}",0.0,ChIJsyDmSL9nlIARldQ4BmnhXlw,GOOGLE,"['point_of_interest', 'establishment']",0.0,"929 N Fruit Ave, Fresno",,1.0
OPERATIONAL,"{'location': {'lat': 36.7407173, 'lng': -119.7826311}, 'viewport': {'northeast': {'lat': 36.74211027989273, 'lng': -119.7813372701073}, 'southwest': {'lat': 36.73941062010728, 'lng': -119.7840369298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Saint John's Cathedral,{'open_now': False},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109209003323329477937"">Juan Jim</a>'], 'photo_reference': 'AeJbb3cq-dpD7kkWA6jEnH4lPpw_2hVDefTEZtzPnZq-bVsj6Rzxq5Pgdqm3aNH7m_GgH-GtG2D0kvrML8984qGtg55ft9eiCUVxc5KyIfLO2tykxLYtM5Zi_b9dmZTo8BHERajhn_Q3EcrbMo4cvx0zii-DwnPYAEetdrXDK1o_4JzlSLwU', 'width': 1840}]",ChIJL2lJKRlelIARj-NNkPHxQuU,"{'compound_code': 'P6R8+7X Fresno, California, USA', 'global_code': '8582P6R8+7X'}",4.8,ChIJL2lJKRlelIARj-NNkPHxQuU,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",353.0,"2814 Mariposa St, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.7876205, 'lng': -120.0059304}, 'viewport': {'northeast': {'lat': 36.78896927989272, 'lng': -120.0047767701072}, 'southwest': {'lat': 36.78626962010728, 'lng': -120.0074764298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Moravia Wines & Event Venue,{'open_now': False},"[{'height': 315, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105418201979654499942"">Moravia Wines</a>'], 'photo_reference': 'AeJbb3eLRHBH-0ulIgqBizRpxE5QKQpSrHUAznHYvxAw_jqSrnbo47t4DpQujMx-QriRhmkRQP3Ux0G_hzBFOEMvzDvGTDbdV25YVonILviriX4cMMod5fIh2hWYRwikMAoi0VkS_d3XAgbkCIjWHLG6EU6oRATq1QP8KgmzuIFQxCj_SPxX', 'width': 851}]",ChIJe0NYiW5wlIARAML7IEqI6yI,"{'compound_code': 'QXQV+2M Fresno, California, USA', 'global_code': '848XQXQV+2M'}",4.8,ChIJe0NYiW5wlIARAML7IEqI6yI,GOOGLE,"['tourist_attraction', 'food', 'point_of_interest', 'establishment']",72.0,"3620 N Bishop Ave, Fresno",,
CLOSED_TEMPORARILY,"{'location': {'lat': 36.7743337, 'lng': -119.9514524}, 'viewport': {'northeast': {'lat': 36.77568252989272, 'lng': -119.9503055201072}, 'southwest': {'lat': 36.77298287010728, 'lng': -119.9530051798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LoMac Winery,,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104334100524799620213"">LoMac Winery</a>'], 'photo_reference': 'AeJbb3fk7jrO0wtvPCCJOp3k8xrMnSGZkOkZiAqAmP5BdPE5OJqPeTA3p9Z8K0yns_oVtlEt2xGtxas6rgopNtp_LrR5R1LuIaEb9jVZpFezBxh0de-X5-TT5GDTG1tmTANNoCvn0w5syOx3t41Bvg6ZqUrE7zZicCEguurDk3yjllURL7kC', 'width': 1080}]",ChIJ02m1-kFllIARNkNbuj75hQw,"{'compound_code': 'Q2FX+PC Fresno, California, USA', 'global_code': '8582Q2FX+PC'}",4.7,ChIJ02m1-kFllIARNkNbuj75hQw,GOOGLE,"['tourist_attraction', 'food', 'point_of_interest', 'establishment']",41.0,"2674 N Westlawn Ave, Fresno",,1.0
OPERATIONAL,"{'location': {'lat': 36.732101, 'lng': -119.7901958}, 'viewport': {'northeast': {'lat': 36.73319992989272, 'lng': -119.7884896701073}, 'southwest': {'lat': 36.73050027010728, 'lng': -119.7911893298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Chukchansi Park,{'open_now': False},"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101620751878661751998"">A Google User</a>'], 'photo_reference': 'AeJbb3eI7tw1l0oR2sQznearlM8xE3STWizPurvCSfn6rJPrphhanhjeIS20RQYm7ZUmV1Zu13Vd5LiO5J8j7jMCEDnwVmJ-NEY82AbCpA0d6sOE4lF2V-GD8CK6Qo81XuKsvIbW3-HKdamGmzZddket49DjOToWhsSgG6xO__8RXfWLuMAf', 'width': 1440}]",ChIJ68BJFJ5glIARnRuKIYiDCQk,"{'compound_code': 'P6J5+RW Fresno, California, USA', 'global_code': '8582P6J5+RW'}",4.6,ChIJ68BJFJ5glIARnRuKIYiDCQk,GOOGLE,"['stadium', 'point_of_interest', 'establishment']",2112.0,"1800 Tulare St, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.7738826, 'lng': -119.969307}, 'viewport': {'northeast': {'lat': 36.77523042989272, 'lng': -119.9683223201073}, 'southwest': {'lat': 36.77253077010727, 'lng': -119.9710219798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,A. Nonini Winery,{'open_now': False},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109358993914969324040"">A. Nonini Winery</a>'], 'photo_reference': 'AeJbb3c9dxpyMQiOdfzfUL5UqubTdbs_lS0OzVgpJ4kC2nhfmmTRcu9ZLjI1YRvBgnFiKvbhX_zyFRMIIUTr0DUGqL2GYL89t1LfQxU_kiG_fykmbBgmDFIVAXzdJ50G5ZrvkY4UwyXxs6RVTWL63N1EUYH2ajeOdAP4M6IIrvvxqS7fne1d', 'width': 2048}]",ChIJ6dV9-1FllIARMdc6ZrtYeco,"{'compound_code': 'Q2FJ+H7 Fresno, California, USA', 'global_code': '8582Q2FJ+H7'}",4.7,ChIJ6dV9-1FllIARMdc6ZrtYeco,GOOGLE,"['tourist_attraction', 'liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",33.0,"2640 N Dickenson Ave, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.9067227, 'lng': -119.7570924}, 'viewport': {'northeast': {'lat': 36.90801267989272, 'lng': -119.7557404201073}, 'southwest': {'lat': 36.90531302010727, 'lng': -119.7584400798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"San Joaquin River Parkway and Conservation Trust, Inc.",{'open_now': False},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110232629339059558477"">San Joaquin River Parkway</a>'], 'photo_reference': 'AeJbb3cmeWUiEl4QTqdNx-XxbRS2-hqCnq-gUKpaAMjbAIR8tAWnI_IP7mn79EejcWHc1URByXKdnRCBopFquNVeQtuk7q9y_Sj3VBfY58KNUjAJw5qvNvahSkcE0hnIi3c9K590JyRI1yoqUM8HQvBssvJP-AyN8LvRtLDHMHX6f1lgpvdz', 'width': 2048}]",ChIJ56iwcDlClIARPFwKxyG6-eU,"{'compound_code': 'W64V+M5 Fresno, California, USA', 'global_code': '8582W64V+M5'}",4.7,ChIJ56iwcDlClIARPFwKxyG6-eU,GOOGLE,"['park', 'point_of_interest', 'establishment']",148.0,"11605 Old Friant Rd, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.7328204, 'lng': -119.7977606}, 'viewport': {'northeast': {'lat': 36.73410947989272, 'lng': -119.7964483201073}, 'southwest': {'lat': 36.73140982010728, 'lng': -119.7991479798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fresno Tours,{'open_now': False},"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108214577664573482334"">A Google User</a>'], 'photo_reference': 'AeJbb3e28R3wFzegFWdKHAoga9e8ClkEpJKSpQu9eF-plAVx7SQhWB6fyahnAFNDwi-5_gmxnhlTclvES_mIP5xWy4Tn2W59kOnUGHBlkUV78gMToRFVXcMAGPfRZpEbzwp2mrM_jkGmKaXb49_-4eTadZvMlJ4foMyAL6S6VmAPoISD0vCR', 'width': 1650}]",ChIJKXYC9phglIARkns2Wy4rxXs,"{'compound_code': 'P6M2+5V Fresno, California, USA', 'global_code': '8582P6M2+5V'}",4.0,ChIJKXYC9phglIARkns2Wy4rxXs,GOOGLE,"['travel_agency', 'finance', 'point_of_interest', 'establishment']",13.0,"1435 Fresno St # 21, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.8080119, 'lng': -119.5807833}, 'viewport': {'northeast': {'lat': 36.80936247989272, 'lng': -119.5794094701073}, 'southwest': {'lat': 36.80666282010727, 'lng': -119.5821091298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wild Water Adventure Park,{'open_now': False},"[{'height': 444, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114380698013500462551"">A Google User</a>'], 'photo_reference': 'AeJbb3fY5wHEfi895ZW6zNXxEHjmFL-cfuwosTBmuX-KMfv43xYPSKQ1kY95HYeAB-gAagSffGv4W3nVDMUTDT8quxl3krljAozoO8cijCzKlK4JsbZDqVsDC0ZrdNtbXSp-hW3tiJiBhAQisv3C6pKky1St-HKiC0zJEAGTgDefqUTmfftx', 'width': 938}]",ChIJBQNX_0lXlIARxd9E3BjCkpw,"{'compound_code': 'RC59+6M Clovis, California, USA', 'global_code': '8582RC59+6M'}",4.2,ChIJBQNX_0lXlIARxd9E3BjCkpw,GOOGLE,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",1973.0,"11413 E Shaw Ave, Clovis",,
OPERATIONAL,"{'location': {'lat': 36.7315502, 'lng': -119.7880426}, 'viewport': {'northeast': {'lat': 36.73299232989272, 'lng': -119.7865660701073}, 'southwest': {'lat': 36.73029267010728, 'lng': -119.7892657298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tioga-Sequoia Brewing Company Beer Garden,{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101650736899660228484"">Tioga-Sequoia Brewing Company</a>'], 'photo_reference': 'AeJbb3fS7or_Bvr4ikSH1fjIM5cNRkEP8K8OS3lZfhHRyTsvQtlK0M9qVkbjlzTVs5JxA7ZH9wscnLjz1zHVETC0O4xi3gxQSZegr6bGLKu9OeO3FSIk2u8KuhVmais1tEMDYEdS-cBy4lnyht_Hci3ThZ8WMchcr-5r5EKfFO3Ljy5xlA6s', 'width': 640}]",ChIJ0Vw1UCdelIARc2ACSggGsRM,"{'compound_code': 'P6J6+JQ Fresno, California, USA', 'global_code': '8582P6J6+JQ'}",4.7,ChIJ0Vw1UCdelIARc2ACSggGsRM,GOOGLE,"['bar', 'food', 'point_of_interest', 'establishment']",631.0,"745 Fulton St, Fresno",,
OPERATIONAL,"{'location': {'lat': 36.7304347, 'lng': -119.7510773}, 'viewport': {'northeast': {'lat': 36.73178487989272, 'lng': -119.7497674701073}, 'southwest': {'lat': 36.72908522010728, 'lng': -119.7524671298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Big Fresno Fair,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108987534425102008297"">David Padilla</a>'], 'photo_reference': 'AeJbb3dckoNZu4Pdyd561rHoOM6QsJHHGqM5z-ewzajVp51odxVvVufuKPnLGeVyn-IpH02_vCvBQ_DtvfGZ6VNIrg7RlFEiuEDLnEcyLijk7SaGEqGPF-yUyxjZah9L-kGltFKi3wyhRvnkY1vET_pZPSHqjh4LljDD4eLbpbhCqzqJziMx', 'width': 4032}]",ChIJbd3rzVBelIARK8cSKkZQoRg,"{'compound_code': 'P6JX+5H Fresno, California, USA', 'global_code': '8582P6JX+5H'}",4.3,ChIJbd3rzVBelIARK8cSKkZQoRg,GOOGLE,"['point_of_interest', 'establishment']",3464.0,"1121 S Chance Ave, Fresno",,
