card_uid,place_id,geometry,name,photos,vicinity,update,business_status,likes,dislikes,mustDos
33,ChIJKXYC9phglIARkns2Wy4rxXs,"{'location': {'lat': 36.7328204, 'lng': -119.7977606}, 'viewport': {'northeast': {'lat': 36.73410947989272, 'lng': -119.7964483201073}, 'southwest': {'lat': 36.73140982010728, 'lng': -119.7991479798927}}}",Fresno Tours,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108214577664573482334"">A Google User</a>'], 'photo_reference': 'AeJbb3d9sBk6H7MDHj8elqYXgOWhVlKLcvqcMNr7MO1zxtQgKcD9dVbXyYOTk5D2z7dSxppyqaMWDKo6UoWnVt4JciLW8_GdhWnfGV5trEjGqUPaxfCD7PpSV2y_oyqoNIDjkiwrq7KZTCVJ68ZqHulngWVcgEz3DbJM5DLBq3R62rymGV6x', 'width': 1650}]","1435 Fresno St # 21, Fresno",23/07/2022,0.0,0,0,0
34,ChIJBQNX_0lXlIARxd9E3BjCkpw,"{'location': {'lat': 36.8080119, 'lng': -119.5807833}, 'viewport': {'northeast': {'lat': 36.80936247989272, 'lng': -119.5794094701073}, 'southwest': {'lat': 36.80666282010727, 'lng': -119.5821091298928}}}",Wild Water Adventure Park,"[{'height': 444, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114380698013500462551"">A Google User</a>'], 'photo_reference': 'AeJbb3ewKxRsqQml4cV97kbXTqBws19ESfM25Uq93LayYPBUHb6SxrU4_DTQ05E7hyrTyjDlfjwZGRR_H7o73gji3k_qB4s2uNOUkYPR4HTG1UYxeb9cZabt4B6qW0KSo0OxY6gvySFG2sYU0tty8bJeNtrh3Z2tc5pjt0EaIWVKxpViGdeA', 'width': 938}]","11413 E Shaw Ave, Clovis",23/07/2022,0.0,0,0,0
35,ChIJ0Vw1UCdelIARc2ACSggGsRM,"{'location': {'lat': 36.7315502, 'lng': -119.7880426}, 'viewport': {'northeast': {'lat': 36.73299232989272, 'lng': -119.7865660701073}, 'southwest': {'lat': 36.73029267010728, 'lng': -119.7892657298927}}}",Tioga-Sequoia Brewing Company Beer Garden,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101650736899660228484"">Tioga-Sequoia Brewing Company</a>'], 'photo_reference': 'AeJbb3fccKogMEkvJJGjI5da3-XdxJQHbuKvpCVGg6i8Nyt22-B1azXA7K3MuhBOgd5-m3pBFi-aCqeGQ2IE0Tt1WdVHKpGeC-bFqgDey9RmpOANnSQkOTcsY9U5EvrME4Nsvd78xSUVpwYB79oHB6eFGMs-rSdujy8nsygN2AuPw4qm42_a', 'width': 640}]","745 Fulton St, Fresno",23/07/2022,0.0,0,0,0
36,ChIJT6QX81RflIARyYrSg8TYeTA,"{'location': {'lat': 36.7067939, 'lng': -119.6996729}, 'viewport': {'northeast': {'lat': 36.70814302989272, 'lng': -119.6983844201073}, 'southwest': {'lat': 36.70544337010728, 'lng': -119.7010840798927}}}",Simonian Farms,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100077935528090622265"">Brian</a>'], 'photo_reference': 'AeJbb3c44A4qSg7G5tp_c8frIAx6cnnDbow5RLYeSDRX4SPgZ_cQ0ivkhJ1zY4ufLnP4j0vncDxc3WLaZao36UHRNcUlTBPwQPHZIkCUZJ_6Yw5H9afxtTI6LwcGjB83XgTC3YOkTFYecDv6apdAKWQJjHG9QUFTAGBvsZvi_rC9Eued_DRc', 'width': 4032}]","2629 S Clovis Ave, Fresno",23/07/2022,0.0,0,0,0
37,ChIJbd3rzVBelIARK8cSKkZQoRg,"{'location': {'lat': 36.7304347, 'lng': -119.7510773}, 'viewport': {'northeast': {'lat': 36.73178487989272, 'lng': -119.7497674701073}, 'southwest': {'lat': 36.72908522010728, 'lng': -119.7524671298927}}}",The Big Fresno Fair,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108987534425102008297"">David Padilla</a>'], 'photo_reference': 'AeJbb3d_bfjAg4neLukUnOmRkrR_fQD9X45LHVl2oIwkRexaQZpRBZanlZkDnf20r77co6qe_lkKbdivv78X3suC92QPqgVKR6sfwVkDyc2-kEA3Gbu6CHH0hEQrWddTLXD3IFFS6xSrusGq3Q9c_KuHgu5buAUgt1VP0M_l665xtQusLEF6', 'width': 4032}]","1121 S Chance Ave, Fresno",23/07/2022,0.0,0,0,0
38,ChIJF94Mb6dClIARR0DtsC7AyRY,"{'location': {'lat': 36.84832710000001, 'lng': -119.7895613}, 'viewport': {'northeast': {'lat': 36.84980212989272, 'lng': -119.7882442701073}, 'southwest': {'lat': 36.84710247010727, 'lng': -119.7909439298928}}}",River Park Shopping Center,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114165985841078870680"">Jorge Chavez</a>'], 'photo_reference': 'AeJbb3cPlheLR-R3ZbCc9swmSvNrSQ5ESBV3CmEaOtCjWoe6snJ-WiuDD8WzV1XMNYxPxe7I-MYehU23_mjg6tUY2-UUwViqXhB_VwUgNHGdoH3bHs4g2dRpXaEGG95ik7G7WHkujIqucuwhYCt8u-6PKGV9_LDqo4WJc1CS3ipml2MXlymB', 'width': 3072}]","71 E Via la Plata, Fresno",23/07/2022,0.0,0,0,0
39,ChIJT9IYY6FglIAR7UOWEOoijj4,"{'location': {'lat': 36.7380546, 'lng': -119.7944773}, 'viewport': {'northeast': {'lat': 36.73936702989273, 'lng': -119.7932353201073}, 'southwest': {'lat': 36.73666737010728, 'lng': -119.7959349798927}}}",Warnors Theatre,"[{'height': 1333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111960826147006201322"">Chris Geiger</a>'], 'photo_reference': 'AeJbb3cq-vAr3fk6nxMBk9TFlMhKXZglb60HAb7QVVKUytRZtLfF81BlgAU13CXlepYdUfmwg18aWJ7jJKC_p6BDXI3U6m2SMY0jmBejwU5TwsDvSj5nGff7FU2M6EbEdbIWJXtvTEf0RMolpslKD7CqK_HNFEFlFfSYOKOLq1emSQhhSO9g', 'width': 2000}]","1400 Fulton St, Fresno",23/07/2022,0.0,0,0,0
40,ChIJrWcWjiBelIARCg3iMf2lFT0,"{'location': {'lat': 36.7332207, 'lng': -119.7880518}, 'viewport': {'northeast': {'lat': 36.73466492989272, 'lng': -119.7865634201073}, 'southwest': {'lat': 36.73196527010728, 'lng': -119.7892630798927}}}",Hotel Californian,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101109736172721674038"">A Google User</a>'], 'photo_reference': 'AeJbb3egILvJNLiYw_0H9J0eTtmlpT-EtLsVeBAkeUNRNQ-Rb3WrgapYKhnXGBFOrHI047x0peCASGOB_jPQ2vBPMEFMBdR8C6g1C10Wg41GlzyqRZrY_duQ_gURXMUM6y7kXbhXoZPaZjoTRXXvXE6ykkVO-HluQRQ_9W4oDadScHhPwKLW', 'width': 3120}]","851 Van Ness Ave, Fresno",23/07/2022,0.0,0,0,0
41,ChIJ8arKLEz1lIARQNFJ_bUoOtc,"{'location': {'lat': 36.65004589999999, 'lng': -119.6996001}, 'viewport': {'northeast': {'lat': 36.65139652989271, 'lng': -119.6983872201073}, 'southwest': {'lat': 36.64869687010727, 'lng': -119.7010868798927}}}",Historic Fowler Southern Pacific Depot,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103929223349060753482"">Jean Guy Dube</a>'], 'photo_reference': 'AeJbb3fbezkNN1IbEvYVRgAu7URve8kCvEJF5yQ_qie7NzlK_ClIvpDYc8CaEjQLFvJ4Ac4kQzyT_NRPWdpkBUR1JrabjNk-A7S_WciRhvHMJQ-JQqI-rgC2lYV3XNcyXgn_tiVOof2xj1ciwOC52XQrJPwuCKyMblbwUxmRnLw0f7Z2JnQu', 'width': 3264}]","5852 S Clovis Ave, Fresno",23/07/2022,0.0,0,0,0
42,ChIJ35xz2aNglIARyUSOfT8uN8s,"{'location': {'lat': 36.7379645, 'lng': -119.7948241}, 'viewport': {'northeast': {'lat': 36.73929032989272, 'lng': -119.7934977701073}, 'southwest': {'lat': 36.73659067010728, 'lng': -119.7961974298927}}}",San Joaquin Light and Power Corporation Building,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116525009468303235079"">Matthew Lind</a>'], 'photo_reference': 'AeJbb3eSvVhPvKMBkxnVPxPyM54g3z0GkLf9yGmbTdDaTsjGr9KRsyKPS3Td0MO6PPgmPWhqfSPJvHki6gUjaq7xSq-Ytd5rdXLZthLQQYcCc-PBMoxYNBo4K0esYDUgzHAwDdNRP6n5zaVOGqEEFhtvyl8_oRwmkvXBEEpI_Wc39R5e0GM', 'width': 3024}]","1401 Fulton St, Fresno",23/07/2022,0.0,0,0,0
43,ChIJP7S_jVVclIARCkyqlP-4euM,"{'location': {'lat': 36.8096958, 'lng': -119.7385189}, 'viewport': {'northeast': {'lat': 36.81138957989272, 'lng': -119.7371618201072}, 'southwest': {'lat': 36.80868992010728, 'lng': -119.7398614798927}}}",Save Mart Center,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108759934564879604696"">Chantelle Crossland</a>'], 'photo_reference': 'AeJbb3fRnkkJIE1mKmAsPJc_U4GIYrNFxVEnDKQFWf23YE3cga-v8KbGPp8ydI1W1D86q894Jm4aMHjd1S9xavRawdTWvwcuUf5uSbIRdW2j2g2iBDyv1isyOQ5RbIT_dMoswhijiK4mgQwq0apCCuDA_PvAiqLyGN_vDIOeV-L3OtC8rKiy', 'width': 4032}]","2650 E Shaw Ave, Fresno",23/07/2022,0.0,0,0,0
44,ChIJy0FKA05nlIAROxWByWvB_tk,"{'location': {'lat': 36.7582071, 'lng': -119.8008304}, 'viewport': {'northeast': {'lat': 36.75955352989272, 'lng': -119.7995836201073}, 'southwest': {'lat': 36.75685387010728, 'lng': -119.8022832798927}}}",Roger Rocka's Dinner Theater,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113984019486107029310"">ROGER ROCKA&#39;S DINNER THEATER</a>'], 'photo_reference': 'AeJbb3chROnEVRi9UaHORtXHLM327fLO_FqvqwGg0NRT-ogwxfpe8XyaZHGuLz0XZHq2LxUL7MBsgqmzgoTL9R7WyuvxY3iLECkJ0z_29yuCGrZ4CkEILvcnUu8uRAS4DvWZZN-IEaxhc8G94CF2ueZhvnsePON1dsqlpbB-Hyd_ReRghacD', 'width': 800}]","1226 N Wishon Ave, Fresno",23/07/2022,0.0,0,0,0
45,ChIJYX77OKVdlIARdsNlZAgQv5A,"{'location': {'lat': 36.7951368, 'lng': -119.7556138}, 'viewport': {'northeast': {'lat': 36.79648187989272, 'lng': -119.7541989701073}, 'southwest': {'lat': 36.79378222010728, 'lng': -119.7568986298927}}}",Aerozone Trampoline Park,"[{'height': 3300, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106614370008114998736"">A Google User</a>'], 'photo_reference': 'AeJbb3daYQchSowAdhKTM-AzYC8wAsWiRqFRLcgjJAA9uzrBBVTyiWg6-3ZBuqdx_gyrYwjsTLEwjeEkBePmyCjr5gedDb6d0ubP52_l3yo6HfMl4UMwg9fUaUZX3R8d-RdjULjPM4C9NvOAH3pJ1OwuYvNRPqL_iw1lGyqMO0St-eAoVb8', 'width': 2550}]","4155 E Ashlan Ave, Fresno",23/07/2022,0.0,0,0,0
46,ChIJkd8WxBFdlIAR5wz-Eo9KoTo,"{'location': {'lat': 36.8144001, 'lng': -119.7581518}, 'viewport': {'northeast': {'lat': 36.8150952, 'lng': -119.7567659701073}, 'southwest': {'lat': 36.8123148, 'lng': -119.7594656298927}}}",Bulldog Stadium,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110763437546696483465"">carmelo santos</a>'], 'photo_reference': 'AeJbb3esQrNPRvpoVs3i05kxYmQK8RoH4MnKhwZ7kxJqo47siKDFjj3gGVjWyAjUZv-nQqXiCfG2L8hfbDl4dI3WJ0uO1ds1BaYhGYPYFGzMq3P082aAMZtS0BLC9__UNXczHfpsBc2rt5MvSyXgMVdm_zX6-XZUHsz_kW4zxsBucLQk44pM', 'width': 3024}]","1620 E Bulldog Ln, Fresno",23/07/2022,0.0,0,0,0
47,ChIJQ0luvO9dlIARfI4-DGRIz4I,"{'location': {'lat': 36.770898, 'lng': -119.7754474}, 'viewport': {'northeast': {'lat': 36.77206837989272, 'lng': -119.7741518201073}, 'southwest': {'lat': 36.76936872010728, 'lng': -119.7768514798927}}}",Saint George Greek Orthodox Church,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107253406201245592070"">Moxy Lady</a>'], 'photo_reference': 'AeJbb3coJZLpkkryQsJlj93egHaL8JvEg4s2A1OmLQEOn3S-qJRhfczdQsqB5gSmW-8aanyx2VgZCYeIJQBvNaUZ80u-ReIwKYIyLenZgbM0-l1ZdjnQV-bUM0uw8-5uiCRTcGzeN6h0x3dKeOfhq9dKh5Blqb-JQRm1w3MAAk5yTqNeiGwr', 'width': 4032}]","2219 N Orchard St, Fresno",23/07/2022,0.0,0,0,0
48,ChIJiav_ky9dlIARLVcXa5tZyMM,"{'location': {'lat': 36.835665, 'lng': -119.752386}, 'viewport': {'northeast': {'lat': 36.83700037989272, 'lng': -119.7511437201073}, 'southwest': {'lat': 36.83430072010728, 'lng': -119.7538433798927}}}",Central California Explorations,,"B, 6702 N Cedar Ave suite 201, Fresno",23/07/2022,0.0,0,0,0
49,ChIJ4SFsD05nlIARE4Rc9zkeNDQ,"{'location': {'lat': 36.7585074, 'lng': -119.8013238}, 'viewport': {'northeast': {'lat': 36.75987772989272, 'lng': -119.7999670201073}, 'southwest': {'lat': 36.75717807010728, 'lng': -119.8026666798927}}}",The Tower District,,"1200 N Wishon Ave, Fresno",23/07/2022,1.0,0,0,0
50,ChIJp3PyqA5dlIARysTWaezXank,"{'location': {'lat': 36.8100406, 'lng': -119.7685182}, 'viewport': {'northeast': {'lat': 36.81137002989272, 'lng': -119.7673411701073}, 'southwest': {'lat': 36.80867037010728, 'lng': -119.7700408298927}}}",Fresno/Clovis Convention & Visitors Bureau,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114889771993385344308"">A Google User</a>'], 'photo_reference': 'AeJbb3d5-H0vS7U3w2t11fDylO_6gzTGmQv4oTzj9sKef-5wSEtF5g47IUEp329YeUvEBUOSAX-nCbAlpH-ZdCbuulxXnvBe0Tm7UWPhY33MmwzXFyCiYSVYBzGtX9URa3nFGvcSukYe0kilL9ji5sr9T09r-KJySMpxKnzeygNjGdV8aWkC', 'width': 3840}]","1180 E Shaw Ave STE 201, Fresno",23/07/2022,0.0,0,0,0
51,ChIJydbrRoNClIARKnhdMFVTR2k,"{'location': {'lat': 36.8661393, 'lng': -119.7840914}, 'viewport': {'northeast': {'lat': 36.86728582989272, 'lng': -119.7825594701073}, 'southwest': {'lat': 36.86458617010728, 'lng': -119.7852591298928}}}",Rotary Amphitheater,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102916260579763698224"">A Google User</a>'], 'photo_reference': 'AeJbb3f5gEUm3S9MkBxpmxzrLbqJUoUqGdYl1AiPLJ8JQBK8nOsXQTufi2pEDybSPvFcYaHRWTGmyZ5ovfq9ccJQ8c2wfRhXw3n95OgnJHGjv5Zz9zCNgWszJ9V1HbJajiEVhpkjbuQ5T0aL1nUpOI1SzU98RA1HL0Xg-r_mqfNEas78H8Jf', 'width': 2448}]","7775 N Friant Rd, Fresno",23/07/2022,0.0,0,0,0
52,ChIJ493UlWZvlIARcmn0Cve6xO4,"{'location': {'lat': 36.814927, 'lng': -119.8998012}, 'viewport': {'northeast': {'lat': 36.81649012989272, 'lng': -119.8984548201073}, 'southwest': {'lat': 36.81379047010728, 'lng': -119.9011544798928}}}",Fresno Swap Meet,"[{'height': 1901, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116662257180268653646"">Golfer Jumper</a>'], 'photo_reference': 'AeJbb3etolrM5I2dLKFiXoRJO37m7wBCWID0Zy0p48R5eJm-BMjwRaPVCyFTQznL07kkZzUEHjcHWb-aoQLG3q2OR4tnPwhxtAVi4VHTRM5ysFEMHWNgMbe1klNqRMYTY2RHrTpUcFcqPXm1xp0HoB-_f7Q-Nn1Ie2LlxUIe3MYti7J5osg', 'width': 1901}]","6099 W Barstow Ave, Fresno",23/07/2022,0.0,0,0,0
53,ChIJ9WoP1aFClIARaspaXlCK7Uo,"{'location': {'lat': 36.8549061, 'lng': -119.7864989}, 'viewport': {'northeast': {'lat': 36.85632667989272, 'lng': -119.7849641201072}, 'southwest': {'lat': 36.85362702010728, 'lng': -119.7876637798927}}}",Dave & Buster's,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107543190383085690621"">Dave &amp; Buster&#39;s</a>'], 'photo_reference': 'AeJbb3cboNQlpcyoaSh72D5vyAKyFUHPJlP2niV9E-1DcQrdiiwYTHMUGkGwgygLTGswdRau5j0ckrEj2VMxe-65CHbXyWNkIowUpmi6CZCyxwdmr9bNLjnLEECBPdHH6A17wMIWqPcrcaJIzl8Fwn3yeFQNqPSx6r7rOABmpR9fpELnYwnU', 'width': 5472}]","212 E River Park Cir, Fresno",23/07/2022,0.0,0,0,0
54,ChIJ_Qpd7SRmlIARI2A9KlFeMlc,"{'location': {'lat': 36.8086323, 'lng': -119.8514376}, 'viewport': {'northeast': {'lat': 36.81263074999999, 'lng': -119.84619275}, 'southwest': {'lat': 36.80421015, 'lng': -119.85595295}}}",Arbor Faire,"[{'height': 1125, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105972142217759680709"">A Google User</a>'], 'photo_reference': 'AeJbb3dI4FFxfoDxcYmiKTOZJqcUA41zRGsdPRI1j5rbmnKc4DPGcOamMh4WO7Oz3yosvTolCt6gsncyFTvLaV_uieKoFGeatPyDTdPtJQD1DeL069ssmeBHI38ybVhabBIkdnNzrJ5zhNaJ6wpn4VgHhhqMhVD7hd-D8mtMUgKyuz2efPVm', 'width': 1500}]","3310 W Shaw Ave, Fresno",23/07/2022,0.0,0,0,0
55,ChIJN8sulDVdlIARded0C37D5WE,"{'location': {'lat': 36.83792830000001, 'lng': -119.7645902}, 'viewport': {'northeast': {'lat': 36.83924212989272, 'lng': -119.7630018201073}, 'southwest': {'lat': 36.83654247010728, 'lng': -119.7657014798927}}}",InSight Vision Center In Fresno,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110247645836722590494"">InSight Vision Center</a>'], 'photo_reference': 'AeJbb3cBfXEH_PdkzbdPg4xcCfClxVIw4JSR5whsm_m0GTwvtXxKxmMJnQ5nAqY6aE_ctSOhFvuc4KUBQSj1qeCK6DrfodkVtHOEAuKVa89M0nlKTLyz4vTaSX1p4RDCYA_v1ExBwrFOWsMydHYkSPYSHlpEZ9KlRPwK1vzJbKtP-tJ2Ciwt', 'width': 1400}]","1360 E Herndon Ave #201, Fresno",23/07/2022,0.0,0,0,0
56,ChIJIfs_G3VdlIARWbBdIDSoXGI,"{'location': {'lat': 36.7888343, 'lng': -119.7152339}, 'viewport': {'northeast': {'lat': 36.79028327989271, 'lng': -119.7138469701073}, 'southwest': {'lat': 36.78758362010727, 'lng': -119.7165466298927}}}",California 9/11 Memorial,"[{'height': 859, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104923227233650801667"">A Google User</a>'], 'photo_reference': 'AeJbb3dkZOt6JjX8TFwSBAocE735y6lQsRBHE4TQGK4uXH0aSWEcJe4Q_6K9POGQ4kmxdmH31Pm2NsswOh7yYMsQ8fQGDS7slOhXXVzqPQT1IJY_JXJoMFO0sy6aAATO2eB2yT908xaYuscurJ0sHRQFZmNJ3XWDsRY_G32nWt2CungsbZNP', 'width': 1266}]","3485 Never Forget Ln, Clovis",23/07/2022,0.0,0,0,0
57,ChIJWX-nnyZelIARAdZ_TZro-88,"{'location': {'lat': 36.7317882, 'lng': -119.7827756}, 'viewport': {'northeast': {'lat': 36.73315037989272, 'lng': -119.7814454701072}, 'southwest': {'lat': 36.73045072010728, 'lng': -119.7841451298927}}}",Holy Trinity Armenian Apostolic Church,"[{'height': 2704, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102405320006617588972"">Lazarus</a>'], 'photo_reference': 'AeJbb3cmNaaqySul7heU_lzjPj8gZOxVi0_2nKgHI7KPGvCGtPwgYZRuaOrfGlH2i6pC01bOv-978dBgah67_meC-JYyH63LwlbypUCyjAYJbIW8BGLqK8NPYcfU8AAPZTi6x69VwqNyYg6DjSuTr3t5RCZ1K-f6LjIz1Hyq0g_dEHsr2jZ7', 'width': 3796}]","2226 Ventura Ave, Fresno",23/07/2022,0.0,0,0,0
58,ChIJMW3iRHFdlIAR7sixmXtYkFY,"{'location': {'lat': 36.8076255, 'lng': -119.7760772}, 'viewport': {'northeast': {'lat': 36.80904737989272, 'lng': -119.7746984201073}, 'southwest': {'lat': 36.80634772010728, 'lng': -119.7773980798927}}}",Fashion Fair,"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108084386780649699597"">Giselle Venegas</a>'], 'photo_reference': 'AeJbb3cwJvxtGilZe2A6jPaZSErSCE9OfJZiC-h0ZM0Q4EeZ99C4uG1aRDAOqw1O2qNji4N_hCkojzmC1tdDv73VmdyIyzzu2VcwTEcaMIk2TZ6X3fltMzyVGHYNmtGOQtOP0Cf9u8Z7vyGtTMlDsXWbomnzUXvBvSK7jDtEqL9Kjw9W22Pa', 'width': 2988}]","645 E Shaw Ave, Fresno",23/07/2022,0.0,0,0,0
59,ChIJCR7zW9dclIARkKKdk-c5YNE,"{'location': {'lat': 36.8379803, 'lng': -119.7379058}, 'viewport': {'northeast': {'lat': 36.83942977989272, 'lng': -119.7365755701073}, 'southwest': {'lat': 36.83673012010728, 'lng': -119.7392752298927}}}",InSight Vision Center - Fresno,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104530033455539333698"">Noemi Chavez</a>'], 'photo_reference': 'AeJbb3e6ocSKtcVxOCylCQ-PDcZzoVJFSAD4mtOEHBnhQcSbG67YdcXdt1QpVdpfmeok5sr8niSNJEtG05BiSURXW0oOzEdMBf4iQcO0SGZF_bpDtTN3eLIZTcuqbg6pcP9Zvxvxp7ekqwVrflmHv8jbPaEG0qK7g9XRzwRYfFCB3TNyLhvJ', 'width': 4032}]","7015 N Chestnut Ave Suite #101, Fresno",23/07/2022,0.0,0,0,0
0,ChIJzSCPgOrQmoARGrWG_QQF0O8,"{'location': {'lat': 38.5723389, 'lng': -121.4712056}, 'viewport': {'northeast': {'lat': 38.57341852989271, 'lng': -121.4698088201072}, 'southwest': {'lat': 38.57071887010727, 'lng': -121.4725084798927}}}",Sutter's Fort State Historic Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116961954366855000244"">Sergey Gavelovskiy</a>'], 'photo_reference': 'AeJbb3dcJkdLkwkNMXM_5dZMe1cQ4wJ8t8wKfaU7tj3U8qccbE-ZMfjjShY1WP6aOUD13bHo1ekKCc4JA2HK5ZoEW8sZcP1y50J1E4e8gAN7N4X3_qqqcqZ7UsEJFWCw_18npfuT-G9FaWIhO_lwPXjikJCLdE8v_xnfwU-FqbF0I2OC2ZwS', 'width': 4032}]","2701 L St, Sacramento",23/07/2022,0.0,0,0,0
1,ChIJ7ecEyDPRmoARObm20dmuM9k,"{'location': {'lat': 38.5769817, 'lng': -121.5068534}, 'viewport': {'northeast': {'lat': 38.57862197989272, 'lng': -121.5052508201073}, 'southwest': {'lat': 38.57592232010728, 'lng': -121.5079504798927}}}",Crocker Art Museum,"[{'height': 1719, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110838434562584430173"">Bill Akers</a>'], 'photo_reference': 'AeJbb3d2H4-m35Np2lz_ApebQEFIQv-dF3irWZnQft4iQnkNCan00lgMojJdGZ_8-RSQJcVOizKEF5-DpkgvGYsxI1dtycjsQ-3eyxeoBBzQYqAlpstWeW6xh6cD6OgfCDxywma6yiMJZ4eUM_525hxkxlewRvxbod-74RYgFxbbV04l8Ibi', 'width': 2322}]","216 O St, Sacramento",23/07/2022,0.0,0,0,0
2,ChIJYxCsn83WmoAR6J5mJl3jT7U,"{'location': {'lat': 38.5849363, 'lng': -121.5042998}, 'viewport': {'northeast': {'lat': 38.58608247989272, 'lng': -121.5025659701073}, 'southwest': {'lat': 38.58338282010727, 'lng': -121.5052656298927}}}",California State Railroad Museum,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106057762674104716095"">Seunghyun</a>'], 'photo_reference': 'AeJbb3e2Syjx9r04CWNDT8JUnMWU0b_uLGEqhoQQBMhOf_hoioMFLALL3EwuIUiu8jPjsvQTrqD-gXfceZeE9kYxQLB8yt78d2nDzaCJ_Ns_1AVux_eodjlJRmNqUgex973HGK3Dt1-KSefMy_P0QmJVSpqRC2PYsrXWw1CmVnVhXT71aX2H', 'width': 3696}]","125 I St, Sacramento",23/07/2022,0.0,0,0,0
3,ChIJldtsqgTWmoAR1aSB8REJQgU,"{'location': {'lat': 38.5765882, 'lng': -121.4932368}, 'viewport': {'northeast': {'lat': 38.57807652989273, 'lng': -121.4915954701073}, 'southwest': {'lat': 38.57537687010728, 'lng': -121.4942951298927}}}",California State Capitol Museum,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107108794822589681945"">A Google User</a>'], 'photo_reference': 'AeJbb3eSBnmfJYiao-idKu8RtKucDTsDiVNb48DCWI-Ugg3s2SuNsQlyZnMwtUE1TLaZ0fLzTADV3g9gPPkLaxKYScswlaEKW7wObSVhPpX3mC5ZiE5NUsLwQuUG3FTc-3Q_U0wCf0aYaoYW0O625mEgsXSj8WChYbk4BzXKRofEXtLl1K7J', 'width': 4032}]","1315 10th St, Sacramento",23/07/2022,0.0,0,0,0
4,ChIJy_qwEs3WmoARcHTfbV8tsNM,"{'location': {'lat': 38.5828068, 'lng': -121.505165}, 'viewport': {'northeast': {'lat': 38.58424615, 'lng': -121.5040902201072}, 'southwest': {'lat': 38.57848875000001, 'lng': -121.5067898798927}}}",Old Sacramento Waterfront,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100009779144701575405"">Rita Lee</a>'], 'photo_reference': 'AeJbb3dbyj3ieKnXg9oujsLhTYe_fCaLIkAm1KAx9gsp5j4DkKLtzU4iCfg-8bJBXu1lxfQEYzGTLwJyhwgkpB2w9f3f-DyQ87XGMUvkQOVDgN04DHgvi7ZVopYSsqfPdE06xx4r5Bx06tEuxwVRcL_sX3rGCAHXvEvui0-DciNrfYU0Iq3x', 'width': 4032}]","1014 2nd St #200, Sacramento",23/07/2022,0.0,0,0,0
5,ChIJAUbbMS_RmoAR9Q0EK_CimYY,"{'location': {'lat': 38.5761903, 'lng': -121.4978549}, 'viewport': {'northeast': {'lat': 38.57764527989272, 'lng': -121.4962770201073}, 'southwest': {'lat': 38.57494562010728, 'lng': -121.4989766798927}}}",Stanford Mansion,"[{'height': 1733, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110838434562584430173"">Bill Akers</a>'], 'photo_reference': 'AeJbb3f8wam4FerIFB1ALDbraQtK4613ZojinIgFWWkrCtH3ISjZ834Q4ESSfXrveRGW9vtajMyNuOqm6F9L5v6ZjVtTjVq5aRsLSGA1KsHSt4CsT0xIcIUUkBouqHwTld-nyHiGrj-_eEcWqtAWPaQotB7Esxwtd0Up6H4qlXXUi4Cuo_YD', 'width': 2165}]","800 N St, Sacramento",23/07/2022,0.0,0,0,0
